state_id,address,name,description,image,image2
4,Aswan,Temple of Beit El Wali | Ramses II Temple in Old Nubia,"Beit El Wali in Lower Nubia is one of the oldest temples built by Ramses II as a form of control over the region of Nuba, and like the rest of the temples of Ramses II, was carved directly into the rock, except that it was not in its original place, so it was saved from the waters of Lake Nasser, and now south of the Temple of Kalabsha.",https://www.cairotoptours.com/storage/1402/conversions/033f13a2452ac9cb5f97e387882ad457-webp.webp,https://www.cairotoptours.com/storage/1401/conversions/24288a75891f7c6810d2c7eeb1221282-webp.webp
4,Aswan,Amada Temple in Nubia | Temple of Amada Egypt,"The Amada Temple is the oldest temple in the Nubian region of Egypt. The temple was established during the reign of Pharaoh Thutmosis III, as a consecration of the gods Ra and Amon. The temple was registered on the UNESCO World Heritage List in 1979, as part of the monuments of Nubia from Abu Simbel to Philae.",https://www.cairotoptours.com/storage/1410/conversions/cf4f95ff1e3591070dafab7507d1dddd-webp.webp,https://www.cairotoptours.com/storage/1409/conversions/5f0175682df757353b70bf16e9872e19-webp.webp
4,Aswan,Kitchener's Island in Aswan | El Nabatat Island,"The Island of Plants, one of the oldest parks in the world and the most important tourist attraction in the city of Aswan. It is located all on one island, containing many rare trees and plants, and this island has witnessed the visit of many prominent historical figures, perhaps the most important of them, Nehru, Prime Minister of India.",https://www.cairotoptours.com/storage/1467/conversions/cf10d75b00032e63248d19a04d94cba0-webp.webp,https://www.cairotoptours.com/storage/1466/conversions/703fbb77986aec2f1578f9cfeb2c3fd6-webp.webp
4,Aswan,Elephantine Island Temple in Aswan,"Elephantine Island in the Nile is an oasis of tranquility. There is no traffic, the view of the river is beautiful and the residents are the nicest people in Egypt. Elephantine Island is the perfect place to base yourself when visiting Aswan. Read more in this article about the things to do, how to get there, where to stay, and more.",https://www.cairotoptours.com/storage/1474/conversions/dda485d837e5258e72c13ceef06ec4d8-webp.webp,https://www.cairotoptours.com/storage/1473/conversions/c5be9fa09560fd95fa34eec686f7d52c-webp.webp
4,Aswan,St. Simeon Monastery | The Monastery of Saint Simeon in Aswan,"The monastery of St. Simeon in Aswan, is named after ""one of the saints of the Coptic Orthodox Church, Samaan al-Kharraz, is a good Coptic man who lived during the time of the Fatimid caliph"". Spread over an area of almost a thousand meters, it is considered an ""architectural jewel"" in the heart of the mountain, which attracts many tourists to visit it and ""see the mountain that was moved from its place"".",https://www.cairotoptours.com/storage/1620/conversions/298a498071e819c5eb362b52ebc05506-webp.webp,https://www.cairotoptours.com/storage/1619/conversions/c575fbf712943f6a1ffb09610b84a9be-webp.webp
4,Aswan,Agilika Island in Aswan | Philae Temple Island,"Agilkia is an island in the ancient Aswan Dam reservoir along the Nile River in southern Egypt. It is the current site of the Temple of Philae after it was moved from Philae after it was submerged by floodwaters in 1902, The Temple of Philae was dismantled and moved to the island of Agilkia as part of a larger UNESCO project.",https://www.cairotoptours.com/storage/1638/conversions/aac360ba3969014a50d01fab4e1e8b79-webp.webp,https://www.cairotoptours.com/storage/1637/conversions/a00bd2328ab214348a1101d26f225cd7-webp.webp
4,Aswan,Aswan Botanical Gardens| El Nabatat Island in Aswan,"The Botanical Garden or El Nabatat Island is an important landmark in the Aswan governorate and one of the best parks preferred to visit in the governorate, especially during seasons and holidays. The botanical garden is located within the city of Aswan and is surrounded by the waters of the Nile from all sides and the botanical garden includes the rarest types of plants in the world.",https://www.cairotoptours.com/storage/1770/conversions/10b2e9f59ae264e0c8c5b19ebde41aee-webp.webp,https://www.cairotoptours.com/storage/1769/conversions/50a4760ba2ddd984cf7758125557bf12-webp.webp
4,Aswan,Tombs of the Nobles in Aswan,"Tombs of the Nobles, located near Luxor on the western mainland of the Nile on the west bank of Aswan, Egypt, are rock tombs that were for the rulers of Aswan, the Find and statesmen of the armed forces, civilians, priests, secretaries, and others, and are carved in sandstone.",https://www.cairotoptours.com/storage/2094/conversions/fb9be0824d061b927f745e4a3a743723-webp.webp,https://www.cairotoptours.com/storage/2093/conversions/08746ddb660870d91a6d6adc13650713-webp.webp
4,Aswan,Cataract hotel in Aswan,"The Cataract Aswan Hotel, built on a Nile hill on the river's edge in Aswan in the late 1800s, is one of the city's finest and most prominent historic and luxury hotels.",https://www.cairotoptours.com/storage/2373/conversions/8460796555fa3b3c7e72c14e6b3a56bc-webp.webp,https://www.cairotoptours.com/storage/2372/conversions/725589b3abffb155403299502a3429de-webp.webp
4,Aswan,The Temple of Beit El-Wali,The Temple of Beit el wali is one of King Ramesses II's temples devoted to the worship of the main god Amun and the god Khnum.,https://www.cairotoptours.com/storage/2400/conversions/d4898eadb5d7c1ccadc8644f4561c71d-webp.webp,https://www.cairotoptours.com/storage/2399/conversions/f2c2c5cbb4d0e614f39149d7fef90217-webp.webp
4,Aswan,Temple of Beit El-Wali Aswan | Nubian Monuments | Nubia Egypt,"An extraordinary visit to one of the beautiful sites of Aswan, the temple of Beit El-Wali, considered one of the most famous Nubian monuments. Look at the representation of the great Ramses II on the great wall of the temple.",https://www.cairotoptours.com/storage/2431/conversions/cbba8a6d3ff77d30d80c7ba625f86d23-webp.webp,https://www.cairotoptours.com/storage/2430/conversions/a3eb2060ba39e2222fbee4110f4cf9d1-webp.webp
4,Aswan,Toshka project | Toshka lakes,"The Toshka Project is a project to be carried out in the Toshka Meadow area in Egypt, which aims to create a new delta south of the Western Sahara parallel to the Nile.",https://www.cairotoptours.com/storage/2448/conversions/0b1d549924df5bc65c10e08e1de70e83-webp.webp,https://www.cairotoptours.com/storage/2447/conversions/a714d4623bde5e9ffa2197b95d67792a-webp.webp
4,Aswan,Nubian History and Culture | Nubian Heritage Egypt,"It is hard not to fall in love with the history of the Nubians, who are still vibrant and practicing their traditional customs and culture 50 years after being displaced, with hundreds of villages submerged under Lake Nasser.",https://www.cairotoptours.com/storage/2532/conversions/9e96d3287d84d482191749254df2cb5e-webp.webp,https://www.cairotoptours.com/storage/2531/conversions/47a8b33c69e5da691b952c6b479d031a-webp.webp
4,Aswan,The Old Aswan Dam | Aswan Low Dam,"The Aswan Low Dam, or the old Aswan Dam, could be a masonry-contrafort dam on the Nile in Aswan, Egypt. The dam was designed at the previous initial cataract of the Nile and is located approximately a thousand metric linear units upriver and 690 metric linear units east of Cairo.",https://www.cairotoptours.com/storage/2726/conversions/5990ad2c76420a13d707638b7359728f-webp.webp,https://www.cairotoptours.com/storage/2725/conversions/12dc56c034c0d3c4b95057581bac23c9-webp.webp
4,Aswan,Mausoleum of Aga khan,"The Aga Khan Mausoleum is located 2.5 miles from Aswan Train Station and was built by Muhammad Shah, known as the Aga Khan III. He was the spiritual leader of the Ismaili Shi'a community in India",https://www.cairotoptours.com/storage/2767/conversions/5d1213d5e0059d1d18335f1d30f38a11-webp.webp,https://www.cairotoptours.com/storage/2766/conversions/235c516815957ef0ead2db36afe9729b-webp.webp
4,Aswan,Gebel El Silsla,"how geology influenced the monumental building style of ancient Egypt, how limestone became the building material of choice in the north, and sandstone in the south.",https://www.cairotoptours.com/storage/2831/conversions/6b22d52790c442167e944244ae128525-webp.webp,https://www.cairotoptours.com/storage/2830/conversions/3ffb6b1d1df3abf942591b344d6829a0-webp.webp
4,Aswan,Egyptian Russian friendship monument,This large monument is located near the Aswan High Dam and honors Russian-Egyptian friendship.,https://www.cairotoptours.com/storage/2833/conversions/ef359cd013e1a31fbe45a10e024fe6bd-webp.webp,https://www.cairotoptours.com/storage/2832/conversions/75de216701f83ae017f5eaeb9edd14f2-webp.webp
4,Aswan,The Old Cataract Hotel,The old Cataract Hotel is located in Aswan and dates back to the nineteenth century. It is a royal 5-star hotel that was initially a palace and was opened in 1899 AD during the reign of King Farouk. It is one of the oldest hotels in Aswan.,https://www.cairotoptours.com/storage/2858/conversions/a7dc0facd284fc58dff934055c1736ee-webp.webp,https://www.cairotoptours.com/storage/2857/conversions/74760ce9c33e12d9c830cad7e0079e9a-webp.webp
4,Aswan,Fatimid Cemetry,"The Fatimid Cemetery has very unique Islamic architecture. It is located on the road that leads to the Aswan Airport, behind the Nubian Museum in Aswan. Some of these tombs date back to the Islamic conquest of Egypt in 21 A.H., and the other tombs date back to the Fatimid conquest of Egypt.",https://www.cairotoptours.com/storage/3143/conversions/161b09809abdbad4a42222d94a347f01-webp.webp,https://www.cairotoptours.com/storage/3142/conversions/de97b8e04a74cd03a00eb8e8724bfff3-webp.webp
4,Aswan,Temple of Debod,"The Temple of Debod is a temple in Madrid, Spain. It is a former Egyptian temple that was gifted to Spain in 1968. The temple was originally built in the 2nd century BC and was dedicated to the god Amun. It was moved to Spain in 1968 to save it from being flooded by the Aswan Dam. The temple is located in the Parque del Oeste, in the west of Madrid. It is a popular tourist attraction and is open to the public.",https://www.cairotoptours.com/storage/3157/conversions/9812e801a22089838053b5ceb30b04a7-webp.webp,https://www.cairotoptours.com/storage/3156/conversions/7dce351cc62a83c0bfe1686ced70acd7-webp.webp
4,Aswan,Qubbet EL-Hawa | Dome of the Wind,"Dome of the Air is one of the most important tourist attractions in Aswan, to which tourists come from all over the world, especially in the winter. The officials also decorated the dome with lights recently (following the example of the Valley of the Kings in Luxor), so the dome increased in beauty and attractiveness.",https://www.cairotoptours.com/storage/3566/conversions/bf60a1a583b6ad1aabc0f6ac2823f4d5-webp.webp,https://www.cairotoptours.com/storage/3565/conversions/120664590c920194e50316c05556acc5-webp.webp
4,Aswan,Trajan's Kiosk | The Pharaoh's Bed,"This edifice was originally built on Philae Island near the Lower Aswan Dam, however, it was later transferred to Agilika in the 1960s by UNESCO to save it from drowning in the high waters of the Nile River due to the construction of the Aswan High Dam. Ordinary of wood and stone in the same architectural structure as an Egyptian temple.",https://www.cairotoptours.com/storage/3589/conversions/7eb7099938e7549b1c33165e07221603-webp.webp,https://www.cairotoptours.com/storage/3588/conversions/9ed7e091e5ea70dc5d24f74ed08235c7-webp.webp
4,Aswan,The Fatimid Cemetery | Aswan Fatimid Cemetery,"Although it dates back to the first century AH, it includes the oldest Islamic tombstone dated to the year 31 AH, which made it the oldest Islamic cemetery in Egypt. The House and the Righteous Guardians of God, some are ignorant of its existence, and some believe that this ignorance is the result of its presence in the city of Aswan, which is full of ancient Egyptian antiquities.",https://www.cairotoptours.com/storage/3609/conversions/b4eddccb7045aef1695a7a605d0f10e4-webp.webp,https://www.cairotoptours.com/storage/3608/conversions/51d6dc66c387e3a0d7399cd5eb98cd9d-webp.webp
4,Aswan,Bigeh Island in Aswan,"the remarkable island of bigeh, is a beautiful place where the priests only were allowed to put their foot right there because it was a holy area to let the pure-hearted persons only connect with the god and pray for him. it also has a great view of the Philae temple and a part of the high dam.",https://www.cairotoptours.com/storage/3804/conversions/e9a7243364d427ed13845363827c05ef-webp.webp,https://www.cairotoptours.com/storage/3803/conversions/14fd05331fe97cc3c69907321c13e597-webp.webp
4,Aswan,The Nile Museum,The Nile Museum in Aswan is an architectural masterpiece and a new design added by the Ministry of Irrigation and Water Resources to the archaeological sites in the Aswan Governorate.,https://www.cairotoptours.com/storage/3821/conversions/899c47a92f02498dc7e1b9482d19ebad-webp.webp,https://www.cairotoptours.com/storage/3820/conversions/c1fac6f5c8d49510b4185390d0aa0693-webp.webp
4,Aswan,Famine Stela in Aswan,"The famine painting in Aswan from the reign of King Djoser of the ancient Egyptian Third Dynasty remains an immortal and important historical text. Egypt is the gift of the Nile. In addition to the temples, stones, and papyri on which they wrote many of their secrets, among what the ancient Egyptians left was the ""Famine Tablet"", which is one of the strangest names given to an artifact. This legendary tablet was inscribed in deep relief and is located on Suhail Island in Aswan.",https://www.cairotoptours.com/storage/3851/conversions/671a49ceabeed15a2eabadb584c8fb0d-webp.webp,https://www.cairotoptours.com/storage/3850/conversions/67750afdf5c87e100c888f8161f2e722-webp.webp
4,Aswan,The First Great Pylon Of Philae Temple,"Philae was associated with a lot of ancient Egyptian mythology, and as the books of archeologists and Egyptologists tell us, Philae saw the first construction erected during the reign of Nakhtnebo I, the last king of Egypt.",https://www.cairotoptours.com/storage/3891/conversions/96335c89f3d0f88dd54d12ed830af311-webp.webp,https://www.cairotoptours.com/storage/3890/conversions/456b5245301a4e19bbb12c1da6a64c6b-webp.webp
4,Aswan,The Kiosk of Trajan,"The kiosk of Trajan is an ancient temple located on the island of Agilkia in the reservoir of the Aswan Dam, southern Egypt. It is one of the most prominent ancient Egyptian monuments that exist today, built by the Roman Emperor Trajan, but some experts believe that the building may be older, and may date back to the reign of the Roman Emperor Augustus. The edifice was originally built on Phila Island, near the Lower Aswan Dam, and served as the main entrance to the Nile River.",https://www.cairotoptours.com/storage/3903/conversions/fd9ff2bca2d40b8ef6e9b8c8c2226fe1-webp.webp,https://www.cairotoptours.com/storage/3902/conversions/2c0f4eb81b02111ea75a62009333e9d8-webp.webp
4,Aswan,Temple of Maharraqa,"The Temple of Maharraqa is an ancient Egyptian Temple, also it is Roman built (1st century CE),  located in new wadi es-sebua a temple complex area in southern Egypt situated on the banks of Lake Nasser.",https://www.cairotoptours.com/storage/3919/conversions/1f5ed52ef634d5574e809b61356714bc-webp.webp,https://www.cairotoptours.com/storage/3918/conversions/f997553a83aa692baa24e24cd3dacad0-webp.webp
3,Cairo,The Egyptian Museum in Cairo,"The Egyptian Museum is one of the most important destinations for history and culture lovers around the world to visit, as it is the largest archaeological museum in the world and a testament to the rich cultural heritage of Egypt and a wonderful presentation of the country's ancient history.",https://www.cairotoptours.com/storage/218/conversions/4bdda519d4f3f162127f1ced1b57ad8f-webp.webp,https://www.cairotoptours.com/storage/217/conversions/2878cb26a84b67ad6f3aec9255e56117-webp.webp
3,Cairo,Salah El Din Citadel | Citadel of Cairo,"The Citadel of Salah al-Din al-Ayyubi, known as the Citadel of the Mountain, is one of the most important landmarks of Islamic Cairo, and it is located in the “Al-Qalaa” neighborhood, where it is easy while you are in it to see the city of Cairo.  past and future.",https://www.cairotoptours.com/storage/308/conversions/818f5a433fa393dcc2c5bba2f84bd613-webp.webp,https://www.cairotoptours.com/storage/307/conversions/620f043abc7e12394c5e7136ed735550-webp.webp
3,Cairo,Islamic Cairo,"Cairo is classified among the most prominent governorates, full of famous Islamic tourist places, as it includes a large number of tourist-attractive areas, which witness a remarkable demand for vacation, as visitors search for the most prominent places, to enjoy time in them.",https://www.cairotoptours.com/storage/318/conversions/3070ea2e07b56042eb2f36fffde0778d-webp.webp,https://www.cairotoptours.com/storage/317/conversions/026358cfdc6ff24f833a710239c714a5-webp.webp
3,Cairo,Khan El Khalili,"Since the 14th century, local and foreign traders have conducted business at the Khan el-Khalili souk, which was originally constructed on the site of a former mausoleum. It is the most renowned market in Egypt. One of the city's neighborhoods, Al-Hussein in Cairo, is where it is situated.",https://www.cairotoptours.com/storage/329/conversions/3fb2e98e93cc67597c0a92eece000eb3-webp.webp,https://www.cairotoptours.com/storage/328/conversions/f225efc219971451f37124bfe422031b-webp.webp
3,Cairo,The Hanging Church,"On the ancient tower of the fortress of Babylon, the Hanging Church of Cairo rises majestically. It has grown to be one of the most popular landmarks in Egypt's most alluring city thanks to its interior's abundance of symbolism and icons. And it's understandable why a location where legend and history converge would have an aesthetic that blends Roman, Egyptian, and Babylonian architecture.",https://www.cairotoptours.com/storage/341/conversions/94cb2774b9eedeebdcd963b9b0500488-webp.webp,https://www.cairotoptours.com/storage/340/conversions/b6dac99237eaf9dc5d744f1cc97a5dfd-webp.webp
3,Cairo,Ben Ezra Synagogue | Coptic Cairo,"The Ben Ezra Synagogue, also known as El-Shamieen Church and now situated behind the Hanging Church of the Blessed Virgin Mary, is one of the Egyptian Jewish temples and must be visited by anyone visiting Coptic Cairo.",https://www.cairotoptours.com/storage/351/conversions/7fdbfce55dbdc8ed9430d6e24e7eadcf-webp.webp,https://www.cairotoptours.com/storage/350/conversions/0d241e88d46a2897329712ae1ebe9248-webp.webp
3,Cairo,Sultan Hassan Complex,"The Mosque-Madrassa of Sultan Hassan, one of the largest mosques in the world, was built in the middle of the fourteenth century and features some impressive architectural feats for its time.",https://www.cairotoptours.com/storage/361/conversions/ff1da5a65360fee07de289a9db1f3141-webp.webp,https://www.cairotoptours.com/storage/360/conversions/ff72f68ff8e075c3bb88291782cf907b-webp.webp
3,Cairo,the great sphinx of Giza facts,"The Great Sphinx of Giza, an impressive sculpture with a human head and a lion's body situated next to the Pyramids of Giza, is not supported by any written text. It is one of Egypt's and the entire world's most extraordinary and iconic monuments.",https://www.cairotoptours.com/storage/389/conversions/8dd64ef69705bf92d357e1f0e7d368f7-webp.webp,https://www.cairotoptours.com/storage/388/conversions/2e547c3b352468b3ecc7dba315a44cc9-webp.webp
3,Cairo,Saqqara Necropolis | Egypt Oldest Pyramid,"The massive Djoser monument in Saqqara inspired awe even among the ancient Egyptians. When a visitor first arrived in the New Empire, it appeared to him that ""the sky was inside it and Re dawned on him."" With us, you can learn more about the Saqqara Necropolis.",https://www.cairotoptours.com/storage/401/conversions/e2640c2740394ff40080b7f83b6c92dd-webp.webp,https://www.cairotoptours.com/storage/400/conversions/e7c753e2126d3180beaf54a78911a3e7-webp.webp
3,Cairo,Memphis | Egypt's Ancient Capital,"Memphis, one of the oldest and most important cities in ancient Egypt, was situated close to the Giza plateau at the mouth of the Nile River Valley. It served as both the capital of ancient Egypt and a significant cult hub.",https://www.cairotoptours.com/storage/411/conversions/c92fce289363cbd12336f65ea1d879b9-webp.webp,https://www.cairotoptours.com/storage/410/conversions/aab5bcdfbd63fcf46cbf277d3c064831-webp.webp
3,Cairo,Coptic Cairo | Old Cairo,"The Babylon Fortress, the Coptic Museum, the Hanging Church, the Greek Church of St. George, and numerous other Coptic churches and historical sites are all located in Coptic Cairo, a section of Old Cairo.",https://www.cairotoptours.com/storage/657/conversions/810a9ac4edd6f4a02532ce2ba6d1e800-webp.webp,https://www.cairotoptours.com/storage/656/conversions/8349781983de647a0a3a3e6daedaa594-webp.webp
3,Cairo,Dahshur Archaeological Site | Pyramid of Amenemhet III,"Due to its many magnificent pharaonic monuments, ""Dahshur"" is one of the tourist destinations that attract tourists from all over the world. To build a tomb for himself that was similar to that of his father, Pharaoh ""Zoser,"" who was the owner of the pyramid at Saqqara, the Egyptian pharaoh ""Senefru"" selected the rocky plateau of Dahshur.",https://www.cairotoptours.com/storage/667/conversions/62f720f7bdc65a817d5fced10353cc61-webp.webp,https://www.cairotoptours.com/storage/666/conversions/8f5a4cdca43420cfcaef10aa6cdd3b3f-webp.webp
3,Cairo,The Step Pyramid,"The well-known step pyramid of Sakkara is regarded as the world's first substantial carving in stone. It is, as its name implies, a sequence of six levels of progressively smaller stones that rise to a height of 62 meters (200 feet).",https://www.cairotoptours.com/storage/675/conversions/2c328c469ea2e0415e22f12054e77a10-webp.webp,https://www.cairotoptours.com/storage/674/conversions/986bf3b82eed299cd788e7fef2076604-webp.webp
3,Cairo,Bab Zuweila,"One of the three remaining entrances to Cairo's fortified medieval city, Bab Zuwayla or Zuweila, dates back to 1092. The Fatimids founded Cairo (Al Qahirah) in 969, and it had a walled-in core that was later strengthened with stone in the 15th century.",https://www.cairotoptours.com/storage/683/conversions/6ce1c442262be6dbc937f67b0f731702-webp.webp,https://www.cairotoptours.com/storage/682/conversions/9bd13cabdd3366dd7256fbfe42480ab3-webp.webp
3,Cairo,El Moez Street,"One of the oldest streets in the world is El Moez Street in Old Cairo. The ancient, still-operating open-air museum from the Fatimid dynasty. There you can see the wonders of Islamic Cairo.",https://www.cairotoptours.com/storage/691/conversions/b08d811566efca92f3641ae028aff03d-webp.webp,https://www.cairotoptours.com/storage/690/conversions/159f69d324cbd848d78cc59908a9b28e-webp.webp
3,Cairo,Ahmad Ibn Tulun Mosque,"One of the earliest Islamic structures in Egypt is the Ahmed Ibn Tulun Mosque, which was constructed in 879. It is regarded as one of the hanging mosques and was constructed on a rocky peak called ""Shukr"" on Mokattam Mountain. It features Egypt's first spiral minaret.",https://www.cairotoptours.com/storage/699/conversions/64659e3ffc310bce1298c6cb6bc534fc-webp.webp,https://www.cairotoptours.com/storage/698/conversions/92a2f94bf1f15622dcf18b4b8a38e857-webp.webp
3,Cairo,Monastery of Saint Simon The Tanner,"The church is one of the rarest architectural masterpieces carved in the heart of Mokattam Mountain. It has become one of the most important tourist attractions for being the largest in Egypt, with a capacity for 20,000 people, and has 76 carved images.",https://www.cairotoptours.com/storage/732/conversions/6446c5e4bd9e67206b8bfa66bc62437c-webp.webp,https://www.cairotoptours.com/storage/731/conversions/0ae22d01bdf55a019fa900618e5cdb96-webp.webp
3,Cairo,The Church of Saint Sergius and Bacchus,"The church of St. Sergius and Bacchus is special among the Coptic churches because it's linked to the path of the Holy Family during their escape from King Herod to the land of Egypt. The name of the church is attributed to both Saints Sergius and Bacchus, who were martyred in the region of Rusafa in Syria according to Christian belief.",https://www.cairotoptours.com/storage/740/conversions/59b0cb2a24392fb00251c16c45aeb2ef-webp.webp,https://www.cairotoptours.com/storage/739/conversions/45c793a640426418dfcd1879f760b0a7-webp.webp
3,Cairo,The Red Pyramid,"The Red Pyramid is the tallest of the three main pyramids of Dahshur. His name came from the rusty reddish tint of its red limestone. It's the third-largest Egyptian pyramid, which was built later in the city of Giza. The Red Pyramid at the time of its construction was the tallest stone building in the world. And the locals call it the pyramid of bats.",https://www.cairotoptours.com/storage/748/conversions/76845a9f3c6d5c1e6010dbd5957f8b8f-webp.webp,https://www.cairotoptours.com/storage/747/conversions/f08abfe1a491f317f3757d1b7495b899-webp.webp
3,Cairo,Pyramid of Teti at Saqqara,"The pyramid of Teti at Saqqara, near Giza, was built by Pharaoh Teti, founder of the Sixth Dynasty who ruled Egypt after Pharaoh Unas. Its dimensions and slope were similar to those of the pyramids of Teti's predecessors and successors. Even in the way it was built, it followed the example of Unas: the central masonry was made of tightly packed blocks of stone, enclosed in fine limestone.",https://www.cairotoptours.com/storage/815/conversions/697d62cca90c1164264794dc8e83c249-webp.webp,https://www.cairotoptours.com/storage/814/conversions/1ccdc2cc1a6c9c5263cddf86bc2f8065-webp.webp
3,Cairo,Tombs of Nobles at Saqqara,"The ancient kingdom was a period of prosperity and tranquility, which is reflected in the structures built at this time. The pyramids, such as the step pyramid of Djoser, the oldest rock structure in history, and the pyramid of Unas, the Mastaba tombs such as the Mastaba tomb of Mereruka and Khnumhotep, make the Saqqara complex one of the most important tourist attractions in Egypt.",https://www.cairotoptours.com/storage/823/conversions/633ea3c7caec165a88a8511c2cfd90a8-webp.webp,https://www.cairotoptours.com/storage/822/conversions/60640c616210c0eb11a5c349b4411603-webp.webp
3,Cairo,Al Azhar Mosque,The al-Azhar Mosque was the first mosque to be built in the Fatimid city of Cairo. It is also the oldest and largest Islamic university in the world and is attended by students from many countries.,https://www.cairotoptours.com/storage/832/conversions/b070d3601baeea604e47ea913d99402f-webp.webp,https://www.cairotoptours.com/storage/831/conversions/fb92286786eb707990902702ef0b164a-webp.webp
3,Cairo,Al Rifai Mosque,The Al Rifa'i Mosque is an impressive Muslim temple in Cairo. It is also known as the Royal Mosque for being the burial place of a number of Egyptian royal family members.,https://www.cairotoptours.com/storage/842/conversions/fa0699126040840c994c93af39db88db-webp.webp,https://www.cairotoptours.com/storage/841/conversions/a18f9c85506ceef82c658628fe91726e-webp.webp
3,Cairo,Al Sehemy House,"Bayt El Suhaymi is the first building on the left hand side of Darb El Asafar, a narrow corridor in Fatimid, Cairo. It was restored in 1997 under the auspices of the Arab Fund for Economic Development as part of the Bayt El Suhaymi Area Documentation and Restoration. Many mashrabeya windows, which I have become fond of, can be seen from outside the house.",https://www.cairotoptours.com/storage/851/conversions/892961741cbac69811eef92e677eee05-webp.webp,https://www.cairotoptours.com/storage/850/conversions/2ae87ce0aacbb1579d9f94a0dda0c040-webp.webp
3,Cairo,The Grand Egyptian Museum,"The Grand Egyptian Museum, the largest archaeological museum in the world and just a few steps away from opening its doors to the public, is located in the shadow of the pyramids of Giza and, with a space of 480,000 square meters, will house more than 100,000 pieces of Egyptology, including 3,500 relics of the famous ""pharaoh child"" Tutankhamun.",https://www.cairotoptours.com/storage/878/conversions/01ef7a29ebe9438f2a29a452903981ba-webp.webp,https://www.cairotoptours.com/storage/877/conversions/c5b0b00a88dc20b3aeb368af10eed0df-webp.webp
3,Cairo,Cairo International Airport,"Cairo International Airport is the most important airport in Cairo, the capital of Egypt. It is located in the northeast of the city, almost 15 kilometers away and is managed by Cairo Airport Authority (CAA). It is the second busiest airport on the African continent, after Johannesburg Airport in South Africa.",https://www.cairotoptours.com/storage/902/conversions/31deb46dcc44bf128e84351826db7be1-webp.webp,https://www.cairotoptours.com/storage/901/conversions/7f11933840eac3b96bc7e5952c8ced49-webp.webp
3,Cairo,The Valley Temple of King Chephren,"The Khafre Valley Temple in the Giza complex is notably one of the best-preserved temples or structures of the Ancient Kingdom in Egypt, particularly the Fourth Dynasty. After being buried by desert sand, it was cleared of sand in the 19th century. It is an absolute marvel of engineering, and a masterpiece of ancient Egyptian monumental architecture as well. Its distinctive architectural style identifies it as one of the oldest stone buildings in Egypt, if not the world.",https://www.cairotoptours.com/storage/971/conversions/ebbdc83fbf173286b68299ae1425283e-webp.webp,https://www.cairotoptours.com/storage/970/conversions/44c4a83ece861e770215b2ba2a9492dc-webp.webp
3,Cairo,Giza Pyramids | Necropolis of Giza,"If you think of Egypt, the pyramids will surely come to mind first. No other country in the world has structures as marvelous as those there and almost no other building in the world is associated with as many myths as the pyramids. To this day, researchers are divided over the purpose for which it was built and how the building itself was realized.",https://www.cairotoptours.com/storage/1036/conversions/1ec5d428f076fe2ac46f577afb991271-webp.webp,https://www.cairotoptours.com/storage/1035/conversions/95d48b22f81655a841e2a817a497c7e1-webp.webp
3,Cairo,Mosque of Muhammad Ali | The Alabaster Mosque in Cairo,"The Muhammad Ali Mosque is one of Cairo's most prominent historical, archaeological and tourist landmarks. With its minarets and its famous soaring domes, the largest domes of Islamic architecture in Egypt, and its prominent location on the edge of the ancient Saladin Citadel, it also houses what are believed to be the tallest pulpits in the Islamic world.  It is sometimes called the Alabaster Mosque because of the frequent use of this type of marble in the lining of its walls.",https://www.cairotoptours.com/storage/1172/conversions/2a02a449795899afe22a14fa1378fc04-webp.webp,https://www.cairotoptours.com/storage/1171/conversions/6d2516282601d4832675a8108632835a-webp.webp
3,Cairo,The Roman Fortress of Babylon in Cairo,"The Babylon Fortress, known as the Wax Palace or Babylon Castle, is an ancient fortress located in the city of Cairo in Egypt, specifically in the Old Cairo area next to the Coptic Museum, and now the Pyramids of Giza. The fortress is considered one of the largest fortresses witnessed by the Roman civilization in Egypt, and is one of the largest fortresses built by the empire, as well as the center on which the city of Fustat was built.",https://www.cairotoptours.com/storage/1237/conversions/60ba762bdc1ed71549c83a515f9c3e20-webp.webp,https://www.cairotoptours.com/storage/1236/conversions/4fd27abad6d3e3e6f6b920cff1880d1c-webp.webp
3,Cairo,The Bent Pyramid of Snefru,"The leaning pyramid of Senefru is one of the three pyramids built by Senefru. It was called a leaning pyramid, as he started building the pyramid to rise at an angle of 58 degrees, and when the pyramid building reached almost half of its height, it was decided to build the top at an angle of 43 degrees. This technique helped to build a complete pyramid with new technology in Meidum called Red Pyramid.",https://www.cairotoptours.com/storage/1303/conversions/245b31a8997a79a1d0798b9fc08038ed-webp.webp,https://www.cairotoptours.com/storage/1302/conversions/a9eb732cd0ff239cf90c40f514a2e679-webp.webp
3,Cairo,The Mummies Room inside the Egyptian Museum | Royal Mummies Room,"The Egyptian Museum is considered the largest museum in the world in following the history of a country throughout its various eras and is characterized by the finest and most valuable pharaonic pieces that are priceless, but we will highlight a very important and special part of the Egyptian Museum, which is the room of the mummies.",https://www.cairotoptours.com/storage/1514/conversions/7141ed64b86483acab3aed194da1062d-webp.webp,https://www.cairotoptours.com/storage/1513/conversions/978ce0e59e20528e5be590cabcd95378-webp.webp
